小区名称,所在市,具体位置,房屋总价,户型,占地,单价,朝向,楼层,装修,网址
 万科城哲园, 渝北 , 照母山 ,343万, 4室2厅4卫 ,158平米, 21709元/平米 ,南,顶层,精装修,https://cq.esf.fang.com/chushou/10_204877478.html
 紫御江山天誉, 江北 , 江北嘴 ,156万, 3室2厅1卫 ,88.83平米, 17562元/平米 ,西北,高层,精装修,https://cq.esf.fang.com/chushou/3_204833917.html
 鲁能泰山7号, 渝北 , 中央公园 ,445万, 5室2厅4卫 ,363平米, 12259元/平米 ,南北,低层,毛坯,https://cq.esf.fang.com/chushou/3_204729526.html
 奥园越时代, 南岸 , 茶园新区 ,81万, 3室2厅1卫 ,77.67平米, 10429元/平米 ,南,中层,精装修,https://cq.esf.fang.com/chushou/3_204887533.html
 招商·云邸, 南岸 , 南坪东路 ,179万, 4室2厅2卫 ,173.03平米, 10345元/平米 ,东北,低层,精装修,https://cq.esf.fang.com/chushou/3_204898355.html
 复地新城就, 渝北 , 汽博中心 ,86万, 3室2厅1卫 ,90.83平米, 9468元/平米 ,西南,低层,精装修,https://cq.esf.fang.com/chushou/3_204880290.html
 平安摩卡城, 江北 , 建东路 ,115万, 3室2厅2卫 ,92.65平米, 12412元/平米 ,东,中层,精装修,https://cq.esf.fang.com/chushou/3_204903702.html
 金科时代中心别墅, 渝北 , 照母山 ,435万, 4室2厅2卫 ,128.31平米, 33902元/平米 ,南,顶层,豪华装修,https://cq.esf.fang.com/chushou/10_204850173.html
 庆隆南山高尔夫柏翠庄, 南岸 , 茶园新区 ,960万, 5室2厅5卫 ,395平米, 24304元/平米 ,南, 底层 ,精装修,https://cq.esf.fang.com/chushou/10_204883861.html
 棕榈泉悦江国际B区, 渝北 , 悦来 ,178万, 4室2厅2卫 ,166.78平米, 10673元/平米 ,南,低层,精装修,https://cq.esf.fang.com/chushou/3_204881683.html
 龙湖蓝湖郡东岸, 渝北 , 鸳鸯 ,450万, 4室2厅5卫 ,256.16平米, 17567元/平米 ,北, 底层 ,精装修,https://cq.esf.fang.com/chushou/10_204907408.html
 天地源·玖玺香都, 九龙坡 , 巴国城 ,120万, 3室2厅2卫 ,84平米, 14286元/平米 ,南北,高层,精装修,https://cq.esf.fang.com/chushou/3_204896099.html
 中伦金海岸, 渝北 , 大竹林 ,170万, 4室2厅2卫 ,157.8平米, 10773元/平米 ,西南,中层,毛坯,https://cq.esf.fang.com/chushou/3_204512420.html
 约克郡汀兰, 渝北 , 照母山 ,186万, 2室2厅1卫 ,91.53平米, 20321元/平米 ,南,低层,精装修,https://cq.esf.fang.com/chushou/3_204911761.html
 春风城市心筑, 渝北 , 冉家坝 ,116万, 2室2厅1卫 ,83.66平米, 13866元/平米 ,南,高层,精装修,https://cq.esf.fang.com/chushou/3_204844229.html
 鲁能九龙花园, 九龙坡 , 蟠龙 ,80万, 3室2厅1卫 ,75平米, 10667元/平米 ,南,高层,精装修,https://cq.esf.fang.com/chushou/3_204899298.html
 财信城市国际, 渝北 , 加州新牌坊 ,145万, 3室2厅2卫 ,106.94平米, 13559元/平米 ,南,高层,精装修,https://cq.esf.fang.com/chushou/3_204874020.html
 万科星光天空之城, 沙坪坝 , 新桥 ,170万, 4室2厅2卫 ,119.22平米, 14259元/平米 ,南,中层,精装修,https://cq.esf.fang.com/chushou/3_204900491.html
 招商江湾城, 江北 , 北滨路 ,95万, 2室2厅1卫 ,69.22平米, 13724元/平米 ,东南,高层,精装修,https://cq.esf.fang.com/chushou/3_204860514.html
 恒大御龙天峰, 江北 , 北滨路 ,298万, 4室2厅2卫 ,218.57平米, 13634元/平米 ,南北,低层,毛坯,https://cq.esf.fang.com/chushou/3_204833946.html
 恒大中央广场, 江北 , 江北嘴 ,139万, 3室2厅1卫 ,96平米, 14479元/平米 ,东,中层,精装修,https://cq.esf.fang.com/chushou/3_204865635.html
 融科海阔天空二期, 渝北 , 鸳鸯 ,122万, 3室2厅1卫 ,96.8平米, 12603元/平米 ,西南,高层,精装修,https://cq.esf.fang.com/chushou/3_204848098.html
 康桥融府别墅, 渝北 , 照母山 ,422万, 4室2厅4卫 ,130平米, 32462元/平米 ,南,顶层,精装修,https://cq.esf.fang.com/chushou/10_204784057.html
 万科金域蓝湾高层, 渝北 , 农业园区 ,125万, 3室2厅2卫 ,100平米, 12500元/平米 ,南北,高层,精装修,https://cq.esf.fang.com/chushou/3_204857444.html
 金辉中央銘著, 渝北 , 中央公园 ,145万, 4室2厅3卫 ,159.69平米, 9080元/平米 ,北,低层,毛坯,https://cq.esf.fang.com/chushou/3_204895739.html
 阳光100喜马拉雅, 南岸 , 南滨路 ,80万, 1室2厅1卫 ,55.51平米, 14412元/平米 ,北,低层,精装修,https://cq.esf.fang.com/chushou/3_204883868.html
 格力两江总部公园, 江北 , 复盛 ,55万, 3室2厅1卫 ,82平米, 6707元/平米 ,南,高层,毛坯,https://cq.esf.fang.com/chushou/3_204382117.html
 寰宇天下天玺, 江北 , 江北嘴 ,399万, 4室2厅2卫 ,206平米, 19369元/平米 ,东北,低层,豪华装修,https://cq.esf.fang.com/chushou/3_204918048.html
 融汇半岛, 巴南 , 巴滨路 ,64万, 3室2厅1卫 ,80平米, 8000元/平米 ,南北,中层,毛坯,https://cq.esf.fang.com/chushou/3_204625919.html
 金辉城江城著, 南岸 , 铜元局 ,1319万, 7室3厅7卫 ,329.87平米, 39985元/平米 ,北, 底层 ,精装修,https://cq.esf.fang.com/chushou/10_204862308.html
 龙兴国际生态新城, 渝北 , 龙兴 ,118万, 4室2厅2卫 ,163平米, 7239元/平米 ,南北,中层,豪华装修,https://cq.esf.fang.com/chushou/3_204811665.html
 金科小城故事, 渝北 , 人和 ,128万, 3室2厅2卫 ,98平米, 13061元/平米 ,西,高层,精装修,https://cq.esf.fang.com/chushou/3_204901051.html
 金融街·嘉粼融府, 渝北 , 礼嘉 ,215万, 4室2厅2卫 ,185平米, 11622元/平米 ,南北,高层,毛坯,https://cq.esf.fang.com/chushou/3_204715285.html
 重庆中心, 渝中 , 两路口 ,420万, 3室2厅4卫 ,195.63平米, 21469元/平米 ,西南,中层,豪华装修,https://cq.esf.fang.com/chushou/3_204896805.html
 长嘉汇四期, 南岸 , 涂山路 ,270万, 4室2厅2卫 ,149平米, 18121元/平米 ,南,低层,豪华装修,https://cq.esf.fang.com/chushou/3_204859355.html
 龙湖九里峰景, 渝北 , 礼嘉 ,159.6万, 3室2厅2卫 ,116平米, 13759元/平米 ,南,高层,精装修,https://cq.esf.fang.com/chushou/3_204887462.html
 财信北岸江山北区, 江北 , 北滨路 ,145万, 3室2厅2卫 ,110平米, 13182元/平米 ,西,中层,精装修,https://cq.esf.fang.com/chushou/3_204899113.html
 龙湖康田麓宸, 南岸 , 茶园新区 ,178万, 4室2厅2卫 ,143平米, 12448元/平米 ,南北,中层,毛坯,https://cq.esf.fang.com/chushou/3_204914535.html
 洋丰圣乔维斯, 渝北 , 照母山 ,218万, 4室2厅2卫 ,178平米, 12247元/平米 ,南, 底层 ,毛坯,https://cq.esf.fang.com/chushou/3_204862114.html
 万科御澜道·滨江组团, 江北 , 江北嘴 ,298万, 4室2厅2卫 ,151平米, 19735元/平米 ,西北,高层,精装修,https://cq.esf.fang.com/chushou/3_204916647.html
 中粮天悦壹号悦璟, 江北 , 石马河 ,120万, 1室2厅1卫 ,58.16平米, 20633元/平米 ,南,顶层,精装修,https://cq.esf.fang.com/chushou/3_204885170.html
 恒大中央广场, 江北 , 江北嘴 ,158万, 3室2厅2卫 ,124平米, 12742元/平米 ,西北,低层,精装修,https://cq.esf.fang.com/chushou/3_204844408.html
 渝高云锦台, 九龙坡 , 巴国城 ,120万, 3室2厅1卫 ,117平米, 10256元/平米 ,东南, 底层 ,精装修,https://cq.esf.fang.com/chushou/3_204886429.html
 长嘉汇朗峯, 南岸 , 南滨路 ,425万, 5室2厅3卫 ,217平米, 19585元/平米 ,西南,低层,精装修,https://cq.esf.fang.com/chushou/3_204704577.html
 长嘉汇一期, 南岸 , 南滨路 ,195万, 3室2厅1卫 ,114.04平米, 17099元/平米 ,东南,中层,精装修,https://cq.esf.fang.com/chushou/3_204884914.html
 旭阳台北城一期, 沙坪坝 , 大学城 ,47万, 2室1厅1卫 ,72.86平米, 6451元/平米 ,东,低层,精装修,https://cq.esf.fang.com/chushou/3_204866102.html
 东原D7区, 江北 , 大石坝 ,117万, 2室2厅1卫 ,84.12平米, 13909元/平米 ,南,高层,精装修,https://cq.esf.fang.com/chushou/3_204913803.html
 中渝御府, 渝北 , 加州新牌坊 ,2600万, 7室2厅6卫 ,804平米, 32338元/平米 ,南, 底层 ,毛坯,https://cq.esf.fang.com/chushou/10_204890228.html
 鲁能星城外滩, 江北 , 寸滩 ,400万, 5室2厅4卫 ,289.69平米, 13808元/平米 ,东南,顶层,精装修,https://cq.esf.fang.com/chushou/3_204736386.html
 保利观澜三期, 江北 , 江北嘴 ,190万, 3室2厅2卫 ,110.45平米, 17202元/平米 ,南,高层,精装修,https://cq.esf.fang.com/chushou/3_204833859.html
 渝开发星河博棠, 渝北 , 回兴 ,127万, 4室2厅2卫 ,123平米, 10325元/平米 ,南,低层,毛坯,https://cq.esf.fang.com/chushou/3_204871950.html
 融创玫瑰园, 渝北 , 礼嘉 ,1380万, 7室3厅5卫 ,881.18平米, 15661元/平米 ,南, 底层 ,精装修,https://cq.esf.fang.com/chushou/10_204863963.html
 紫御江山天誉, 江北 , 江北嘴 ,129万, 2室2厅1卫 ,72.57平米, 17776元/平米 ,北,高层,精装修,https://cq.esf.fang.com/chushou/3_204833908.html
 鲁能领秀城四街区南区, 南岸 , 茶园新区 ,318万, 5室2厅3卫 ,126.8平米, 25079元/平米 ,西, 底层 ,豪华装修,https://cq.esf.fang.com/chushou/3_204860388.html
 协信星澜汇, 巴南 , 鱼洞 ,56万, 3室2厅2卫 ,89.97平米, 6224元/平米 ,南,高层,精装修,https://cq.esf.fang.com/chushou/3_204911186.html
 中海寰宇时代·璟尚, 渝北 , 龙溪镇 ,109万, 2室2厅1卫 ,68平米, 16029元/平米 ,东南,中层,精装修,https://cq.esf.fang.com/chushou/3_204806784.html
 凯德·九章, 渝北 , 冉家坝 ,498万, 4室2厅3卫 ,209平米, 23828元/平米 ,南,高层,精装修,https://cq.esf.fang.com/chushou/3_204899609.html
 金辉玖珑云璟, 九龙坡 , 石坪桥 ,145万, 3室2厅2卫 ,88平米, 16477元/平米 ,南,中层,精装修,https://cq.esf.fang.com/chushou/3_204865121.html
 融汇半岛·克拉公馆, 巴南 , 巴滨路 ,94万, 4室2厅2卫 ,110平米, 8545元/平米 ,南, 底层 ,毛坯,https://cq.esf.fang.com/chushou/3_204890331.html
 保利爱尚里彩乐荟, 九龙坡 , 石坪桥 ,105万, 3室2厅2卫 ,102.45平米, 10249元/平米 ,西北, 底层 ,精装修,https://cq.esf.fang.com/chushou/3_204893385.html
 香港置地壹号半岛, 渝北 , 照母山 ,550万, 4室2厅2卫 ,167.38平米, 32859元/平米 ,西南,中层,豪华装修,https://cq.esf.fang.com/chushou/3_204898114.html
 比华利豪园, 渝北 , 龙头寺 ,923万, 暂无 ,313平米, 29489元/平米 ,南, 底层 ,精装修,https://cq.esf.fang.com/chushou/10_204890808.html
 龙湖好望山, 渝北 , 汽博中心 ,195万, 3室2厅2卫 ,114.75平米, 16993元/平米 ,南,顶层,精装修,https://cq.esf.fang.com/chushou/3_204804851.html
 金科廊桥水岸, 江北 , 海尔路 ,181万, 4室2厅2卫 ,141.67平米, 12776元/平米 ,南,低层,精装修,https://cq.esf.fang.com/chushou/3_204905961.html
 江北嘴·公园里, 渝北 , 龙头寺 ,209万, 4室2厅2卫 ,152平米, 13750元/平米 ,东南,中层,毛坯,https://cq.esf.fang.com/chushou/3_204681019.html
 星悦·礼玉金湾·玉麟阁, 渝北 , 礼嘉 ,193万, 4室2厅3卫 ,172平米, 11221元/平米 ,南北,中层,毛坯,https://cq.esf.fang.com/chushou/3_204502233.html
 保利中交云上雅集, 九龙坡 , 石桥铺 ,205万, 4室2厅2卫 ,129.23平米, 15863元/平米 ,南北,中层,精装修,https://cq.esf.fang.com/chushou/3_204635713.html
 美岸江山, 南岸 , 弹子石 ,96万, 3室2厅1卫 ,84.7平米, 11334元/平米 ,南,中层,毛坯,https://cq.esf.fang.com/chushou/3_204906804.html
 庆隆南山高尔夫柏翠庄, 南岸 , 茶园新区 ,510万, 4室3厅6卫 ,395平米, 12911元/平米 ,南,低层,精装修,https://cq.esf.fang.com/chushou/10_204851926.html
 骏逸新视界, 九龙坡 , 石坪桥 ,41万, 1室1厅1卫 ,53平米, 7736元/平米 ,东南,高层,豪华装修,https://cq.esf.fang.com/chushou/3_204776611.html
 龙湖水晶郦城一组团, 渝北 , 加州新牌坊 ,183万, 3室2厅2卫 ,121平米, 15124元/平米 ,西北,高层,简装修,https://cq.esf.fang.com/chushou/3_204882983.html
 协信春山台, 渝北 , 照母山 ,130万, 4室2厅2卫 ,83平米, 15663元/平米 ,东,中层,精装修,https://cq.esf.fang.com/chushou/3_204861830.html
 桃源居国际花园社区, 渝北 , 两路 ,87万, 3室2厅2卫 ,89平米, 9775元/平米 ,东,中层,毛坯,https://cq.esf.fang.com/chushou/3_204858440.html
 中粮天悦壹号, 江北 , 石马河 ,236万, 4室2厅2卫 ,134平米, 17612元/平米 ,南北,中层,毛坯,https://cq.esf.fang.com/chushou/3_204434099.html
 万科鹅岭峯, 渝中 , 两路口 ,463万, 3室2厅2卫 ,219.43平米, 21100元/平米 ,南,低层,精装修,https://cq.esf.fang.com/chushou/3_204840781.html
 骏逸新视界, 九龙坡 , 石坪桥 ,78万, 2室2厅1卫 ,83.68平米, 9321元/平米 ,东北,高层,精装修,https://cq.esf.fang.com/chushou/3_204776615.html
 三一云城, 江北 , 复盛 ,97万, 3室2厅2卫 ,92平米, 10543元/平米 ,南北,中层,精装修,https://cq.esf.fang.com/chushou/3_204861808.html
 中粮保利天玺壹号, 渝北 , 中央公园 ,426万, 4室2厅3卫 ,182平米, 23407元/平米 ,南, 底层 ,精装修,https://cq.esf.fang.com/chushou/3_204873738.html
 龙湖蓝湖郡东岸, 渝北 , 鸳鸯 ,1650万, 5室2厅5卫 ,404.57平米, 40784元/平米 ,北, 底层 ,精装修,https://cq.esf.fang.com/chushou/10_204751446.html
 喜福里, 渝北 , 空港 ,57万, 2室2厅1卫 ,71平米, 8028元/平米 ,南北,低层,毛坯,https://cq.esf.fang.com/chushou/3_204727930.html
 绿城两江御园别墅, 渝北 , 龙兴 ,380万, 5室2厅5卫 ,338.7平米, 11219元/平米 ,北, 底层 ,毛坯,https://cq.esf.fang.com/chushou/10_204872169.html
 重庆来福士, 渝中 , 朝天门 ,245万, 1室1厅1卫 ,92.2平米, 26573元/平米 ,西,高层,豪华装修,https://cq.esf.fang.com/chushou/3_204894969.html
 龙湖蓝湖郡西岸, 渝北 , 鸳鸯 ,1880万, 5室2厅6卫 ,566.37平米, 33194元/平米 ,北, 底层 ,精装修,https://cq.esf.fang.com/chushou/10_204889904.html
 中国铁建西派城, 江北 , 海尔路 ,420万, 4室0厅2卫 ,216平米, 19444元/平米 ,西北,高层,精装修,https://cq.esf.fang.com/chushou/3_204858935.html
 合谊理想城, 巴南 , 巴滨路 ,109万, 4室2厅2卫 ,131平米, 8321元/平米 ,南北,高层,毛坯,https://cq.esf.fang.com/chushou/3_204860099.html
 东原星樾, 渝北 , 照母山 ,120万, 3室2厅2卫 ,94.9平米, 12645元/平米 ,北,中层,精装修,https://cq.esf.fang.com/chushou/3_204904039.html
 北大资源博雅, 渝北 , 照母山 ,106万, 2室2厅1卫 ,61平米, 17377元/平米 ,东北,低层,精装修,https://cq.esf.fang.com/chushou/3_204900531.html
 融科橡树澜湾, 渝北 , 鸳鸯 ,1180万, 5室2厅6卫 ,382.21平米, 30873元/平米 ,南, 底层 ,毛坯,https://cq.esf.fang.com/chushou/10_204895698.html
 万科城, 渝北 , 照母山 ,85万, 2室2厅1卫 ,83.96平米, 10124元/平米 ,西北,高层,精装修,https://cq.esf.fang.com/chushou/3_204892944.html
 重庆天地雍江悦庭, 渝中 , 化龙桥 ,258万, 4室1厅2卫 ,148.21平米, 17408元/平米 ,东,中层,精装修,https://cq.esf.fang.com/chushou/3_204663007.html
 泰德晟景台, 渝北 , 礼嘉 ,152万, 3室2厅2卫 ,96平米, 15833元/平米 ,东北,中层,精装修,https://cq.esf.fang.com/chushou/3_204606494.html
 紫御江山天誉, 江北 , 江北嘴 ,153万, 3室2厅1卫 ,88平米, 17386元/平米 ,西北,低层,中装修,https://cq.esf.fang.com/chushou/3_204833895.html
 金科天湖美镇, 渝北 , 人和 ,125万, 3室2厅2卫 ,95.04平米, 13152元/平米 ,南北,顶层,精装修,https://cq.esf.fang.com/chushou/3_204867543.html
 中国南山·重庆汽车公园, 沙坪坝 , 西永 ,77万, 3室2厅2卫 ,90平米, 8556元/平米 ,南北,高层,毛坯,https://cq.esf.fang.com/chushou/3_204873464.html
 北山屿湖, 璧山 , 璧山老城区 ,50万, 3室2厅2卫 ,80平米, 6250元/平米 ,南北,中层,精装修,https://cq.esf.fang.com/chushou/3_204885664.html
 万科城哲园, 渝北 , 照母山 ,420万, 5室2厅4卫 ,267.32平米, 15712元/平米 ,西, 底层 ,精装修,https://cq.esf.fang.com/chushou/10_204900514.html
 新江与城天琅, 渝北 , 大竹林 ,930万, 6室3厅7卫 ,343.19平米, 27099元/平米 ,南, 底层 ,精装修,https://cq.esf.fang.com/chushou/10_204896370.html
 龙湖舜山府二期, 渝北 , 照母山 ,329万, 4室2厅2卫 ,162.25平米, 20277元/平米 ,东,中层,精装修,https://cq.esf.fang.com/chushou/3_204889070.html
 中粮鸿云, 九龙坡 , 蟠龙 ,135万, 4室2厅2卫 ,111.02平米, 12160元/平米 ,南,高层,豪华装修,https://cq.esf.fang.com/chushou/3_204911512.html
 星悦·礼玉金湾·玉麟阁, 渝北 , 礼嘉 ,193万, 4室2厅3卫 ,172平米, 11221元/平米 ,南北,中层,毛坯,https://cq.esf.fang.com/chushou/3_204502233.html
 协信TOWN城, 渝北 , 人和 ,208万, 4室2厅3卫 ,210平米, 9905元/平米 ,西北, 底层 ,精装修,https://cq.esf.fang.com/chushou/3_204851608.html
 融科金色时代, 巴南 , 李家沱 ,86万, 4室2厅2卫 ,104平米, 8269元/平米 ,南,中层,精装修,https://cq.esf.fang.com/chushou/3_204905059.html
 中建光屿, 巴南 , 龙洲湾 ,73万, 3室2厅2卫 ,90平米, 8111元/平米 ,南,高层,毛坯,https://cq.esf.fang.com/chushou/3_204793116.html
 鲁能星城外滩, 江北 , 寸滩 ,509万, 4室2厅3卫 ,236平米, 21568元/平米 ,南,中层,毛坯,https://cq.esf.fang.com/chushou/3_204107786.html
 协信TOWN城, 渝北 , 人和 ,385万, 4室2厅4卫 ,300.54平米, 12810元/平米 ,南, 底层 ,豪华装修,https://cq.esf.fang.com/chushou/3_204888227.html
 棕榈泉国际花园别墅, 渝北 , 人和 ,926万, 4室2厅4卫 ,309平米, 29968元/平米 ,东, 底层 ,毛坯,https://cq.esf.fang.com/chushou/10_204732899.html
 阳光城云湖里(E组团), 北碚 , 蔡家 ,103万, 4室2厅2卫 ,126.69平米, 8130元/平米 ,南北,顶层,毛坯,https://cq.esf.fang.com/chushou/3_204893565.html
 林山郡, 渝北 , 礼嘉 ,288万, 4室2厅2卫 ,143.35平米, 20091元/平米 ,西北,中层,精装修,https://cq.esf.fang.com/chushou/3_204879447.html
 卓越皇后道, 江北 , 五红路 ,250万, 4室2厅2卫 ,142.66平米, 17524元/平米 ,南,低层,精装修,https://cq.esf.fang.com/chushou/3_204857435.html
 万科御澜道, 江北 , 江北嘴 ,238万, 4室2厅2卫 ,145.12平米, 16400元/平米 ,西南,中层,精装修,https://cq.esf.fang.com/chushou/3_204901364.html
 龙湖昱湖壹号萃峯, 渝北 , 礼嘉 ,298万, 4室2厅2卫 ,157.11平米, 18968元/平米 ,东南,高层,精装修,https://cq.esf.fang.com/chushou/3_204880144.html
 龙湖昱湖壹号嘉镧, 渝北 , 礼嘉 ,260万, 4室2厅2卫 ,140平米, 18571元/平米 ,东北,高层,精装修,https://cq.esf.fang.com/chushou/3_204794380.html
 龙山小区, 渝北 , 冉家坝 ,113万, 3室2厅3卫 ,131平米, 8626元/平米 ,南北,中层,中装修,https://cq.esf.fang.com/chushou/3_204845646.html
 康田栖棠观樾, 大渡口 , 茄子溪 ,69万, 3室2厅2卫 ,86平米, 8023元/平米 ,东,中层,毛坯,https://cq.esf.fang.com/chushou/3_204836435.html
 北大资源燕南, 九龙坡 , 大堰 ,116万, 3室2厅2卫 ,97平米, 11959元/平米 ,西,中层,精装修,https://cq.esf.fang.com/chushou/3_204913351.html
 融科橡树澜湾, 渝北 , 鸳鸯 ,1050万, 5室3厅6卫 ,377.01平米, 27851元/平米 ,东, 底层 ,豪华装修,https://cq.esf.fang.com/chushou/10_204885668.html
 格力两江总部公园, 江北 , 复盛 ,60万, 3室2厅2卫 ,90平米, 6667元/平米 ,南,中层,毛坯,https://cq.esf.fang.com/chushou/3_204382104.html
 合能渝玥府, 渝北 , 龙溪镇 ,248万, 4室2厅3卫 ,141平米, 17589元/平米 ,东南,高层,精装修,https://cq.esf.fang.com/chushou/3_204880703.html
 阳光100国际新城, 南岸 , 涂山路 ,78万, 2室2厅2卫 ,103平米, 7573元/平米 ,南,中层,简装修,https://cq.esf.fang.com/chushou/3_204896664.html
 中粮天悦壹号悦璟, 江北 , 石马河 ,179万, 3室2厅2卫 ,126平米, 14206元/平米 ,南,中层,精装修,https://cq.esf.fang.com/chushou/3_204885177.html
 轻轨上城, 渝中 , 大坪 ,73万, 2室1厅1卫 ,79平米, 9241元/平米 ,南,高层,精装修,https://cq.esf.fang.com/chushou/3_204891957.html
 寰宇天下東昇府, 江北 , 江北嘴 ,710万, 4室2厅4卫 ,224.68平米, 31600元/平米 ,东, 底层 ,精装修,https://cq.esf.fang.com/chushou/10_204909481.html
